,count,mean,std,min,25%,50%,75%,max,coef_var,skew,kurtosis
absorbance_49,240.0,3.2658550416666667,0.5278222774419576,2.35402,2.8912825,3.166765,3.55329,5.11696,0.16161840336079142,0.8497860791611195,0.6744697051589652
absorbance_50,240.0,3.296451166666666,0.5266668355967192,2.39101,2.9283075,3.199645,3.57671,5.13511,0.15976782575222515,0.8604005004085634,0.6887290621027828
absorbance_51,240.0,3.3336311250000006,0.5266857942361779,2.43253,2.9696275,3.233385,3.603975,5.16545,0.15799162369417155,0.871904700879857,0.7092778142924048
absorbance_52,240.0,3.3765686666666666,0.5277303333169483,2.47795,3.0099324999999997,3.2814449999999997,3.6607950000000002,5.20561,0.15629190027339834,0.8840594506092594,0.7354181064849423
absorbance_53,240.0,3.4231344583333336,0.5295907915576272,2.52536,3.0529450000000002,3.32946,3.706415,5.25166,0.15470931627251241,0.8962202644294943,0.7647788932003206
absorbance_54,240.0,3.4699112500000004,0.5319557030950367,2.5717,3.0928675,3.38264,3.7456275,5.29921,0.15330527635109878,0.9072690910751328,0.7933574471090012
absorbance_55,240.0,3.512936916666667,0.5344887430204287,2.61349,3.13409,3.421825,3.790475,5.34405,0.15214868803496504,0.9162826143063748,0.8175695701079708
absorbance_56,240.0,3.548924333333333,0.5368748170752615,2.64805,3.16426,3.46606,3.82746,5.3824,0.15127818083712172,0.9228328896319727,0.8349534277090043
absorbance_57,240.0,3.5763104583333334,0.5388887145565011,2.67435,3.1930549999999998,3.50251,3.860145,5.41183,0.15068286739503015,0.9272522565634735,0.8455227987982146
absorbance_58,240.0,3.5955850416666664,0.5404328535542923,2.69332,3.2149,3.5276199999999998,3.8837325000000003,5.43269,0.1503045672099539,0.9299710489691541,0.8500192812436098
absorbance_59,240.0,3.608543,0.5416247389663977,2.70675,3.23006,3.5386499999999996,3.89942,5.44697,0.15009513229200752,0.9323461146785795,0.8531824873705873
absorbance_60,240.0,3.617057166666667,0.5424993693368231,2.71638,3.2405675,3.5458049999999997,3.9098824999999997,5.45467,0.14998363153789146,0.9339348390946237,0.8534524277896196
absorbance_61,240.0,3.6226527500000003,0.5432196063707052,2.72355,3.2479925,3.5518,3.9166000000000003,5.46192,0.14995078023161484,0.9354537412142133,0.8535438040031575
absorbance_62,240.0,3.626223291666667,0.5438223985674737,2.72883,3.2491375,3.55655,3.9208724999999998,5.46703,0.14996936339171899,0.9366613454723102,0.8526927279275434
absorbance_63,240.0,3.628073041666667,0.5443734190372522,2.73251,3.2473125,3.557695,3.923185,5.47086,0.1500447793595626,0.9380533295044267,0.8533093218141654
absorbance_64,240.0,3.6281851666666665,0.544848726390495,2.73456,3.2464925,3.558065,3.9237849999999996,5.47339,0.1501711465545364,0.9392367277346253,0.8539082192140834
absorbance_65,240.0,3.6264307916666665,0.5452315491887382,2.73488,3.245255,3.55369,3.9225575,5.47374,0.1503493601592093,0.9400576351142662,0.8536608874292164
absorbance_66,240.0,3.6227050000000003,0.5454904924536469,2.73335,3.2420825,3.54823,3.9190050000000003,5.47094,0.15057546569583966,0.9401859905266234,0.8510728431462811
absorbance_67,240.0,3.6170250416666665,0.5456619437636867,2.72997,3.2325975000000002,3.54066,3.91319,5.46518,0.15085932153575982,0.9398437347707943,0.8468914139942001
absorbance_68,240.0,3.6095053749999995,0.5457425746185863,2.72481,3.22194,3.5323900000000004,3.905265,5.45833,0.1511959445741472,0.9389170410181839,0.8407036208622505
absorbance_69,240.0,3.6003399583333335,0.5458063953274394,2.71797,3.2110625,3.522595,3.8954825,5.45074,0.15159857170268543,0.9379802958255852,0.8351402639571388
absorbance_70,240.0,3.589702625,0.5458437209355004,2.70959,3.200155,3.512025,3.884235,5.44102,0.15205820034619172,0.9366705155797665,0.8287812788335138
absorbance_71,240.0,3.5777500833333336,0.5458573667100453,2.69981,3.18812,3.502975,3.8712975,5.4293,0.15257001020079036,0.9349308664045869,0.8211484938606413
absorbance_72,240.0,3.564618916666667,0.5458678455010513,2.68876,3.17475,3.491525,3.85697,5.41663,0.15313497971656986,0.9327843809214248,0.8122608940983813
absorbance_73,240.0,3.550436333333333,0.5459162034030166,2.67659,3.1601625,3.4786400000000004,3.84145,5.40614,0.15376031342335952,0.9306048061726704,0.8038653323471765
absorbance_74,240.0,3.535303125,0.5459970658003378,2.66335,3.145815,3.46448,3.8248300000000004,5.39565,0.1544413722091618,0.9283682268220578,0.7960052006707397
absorbance_75,240.0,3.5192979583333335,0.546047912035266,2.64921,3.1305325,3.4478549999999997,3.80725,5.38425,0.1551581930544645,0.925623660295673,0.786419344726141
absorbance_76,240.0,3.5025175833333337,0.5460401707140838,2.63422,3.1144225,3.4280850000000003,3.7888325,5.36992,0.15589933746868426,0.9221192715343511,0.773829130145455
absorbance_77,240.0,3.485144458333333,0.5460757179797224,2.61852,3.096025,3.4075699999999998,3.7705625,5.35611,0.15668668099940597,0.9186772440748505,0.7617901093463195
absorbance_78,240.0,3.467424166666667,0.5461830333955616,2.60227,3.0758475,3.38754,3.7558475,5.34274,0.15751837881450276,0.9150957945659024,0.7495107021612082
absorbance_79,240.0,3.449543,0.546439388526506,2.58562,3.0553274999999998,3.3691,3.7396675,5.3304,0.15840921203953856,0.9114305521721396,0.7372526475382646
absorbance_80,240.0,3.4315369166666665,0.5468008544867508,2.56777,3.0344949999999997,3.350925,3.722975,5.31825,0.15934575898950354,0.9073695488813049,0.7241244569797534
absorbance_81,240.0,3.4133604583333335,0.5472824572652891,2.54945,3.013355,3.3314399999999997,3.7097275,5.3069,0.16033538325234914,0.9034161760535305,0.7123111186807045
absorbance_82,240.0,3.394896041666667,0.5478160101252408,2.53092,2.9918775,3.31093,3.6913975,5.29543,0.1613645906683787,0.8993211594978089,0.7000284667923022
absorbance_83,240.0,3.3760232083333337,0.5483561052248459,2.51214,2.973175,3.28973,3.6785799999999997,5.28391,0.1624266396840195,0.8951982856725916,0.687519648585369
absorbance_84,240.0,3.356582625,0.548819572975061,2.49307,2.9554025,3.2679650000000002,3.661445,5.27165,0.1635054560812609,0.8911011671280936,0.6748079945449628
absorbance_85,240.0,3.336397916666667,0.5490828992397073,2.47363,2.9363824999999997,3.245475,3.6392800000000003,5.25717,0.1645735649506357,0.8870540855543309,0.6619637473939344
absorbance_86,240.0,3.315420416666667,0.5490902144988591,2.4539,2.9138725,3.222165,3.6224225,5.23997,0.16561706978052454,0.8832201946957402,0.6491634784634637
absorbance_87,240.0,3.293806791666667,0.5488435969897154,2.43397,2.8911075,3.1981849999999996,3.6086625,5.22008,0.16662895904468047,0.8793751823752504,0.6351982011152573
absorbance_88,240.0,3.2719377499999998,0.5484693405687051,2.41406,2.868375,3.173875,3.593445,5.19951,0.1676282932243149,0.8756920342543799,0.6212206412848489
absorbance_89,240.0,3.2502629583333333,0.5481376318722108,2.39432,2.84619,3.14971,3.5788925000000003,5.17987,0.16864408784736734,0.8721620163472935,0.6078633443856383
absorbance_90,240.0,3.229098291666667,0.547977930514124,2.37486,2.8242875,3.1276900000000003,3.5657525000000003,5.16148,0.16969998464533909,0.8687677486432708,0.5953380560602262
absorbance_91,240.0,3.208525416666667,0.5480163831651376,2.35568,2.8031924999999998,3.10997,3.5509825,5.14462,0.1708000754235792,0.8655773214435522,0.5844004937382143
absorbance_92,240.0,3.188441958333333,0.5481609531787838,2.33676,2.782535,3.0911600000000004,3.536425,5.12819,0.17192125820139414,0.8623391315525086,0.5737255811802977
absorbance_93,240.0,3.1687046249999997,0.5483077909058557,2.31809,2.7643875,3.07254,3.52035,5.11187,0.17303846706944348,0.8591909079377307,0.5635329363956645
absorbance_94,240.0,3.149234625,0.5483644350902284,2.29974,2.7415849999999997,3.05485,3.5025125,5.09518,0.17412625618208055,0.8560585984393092,0.5529713824507052
absorbance_95,240.0,3.1300315833333334,0.5482687144756633,2.28018,2.722955,3.03724,3.4868925,5.0776,0.17516395597893086,0.8531398760162249,0.5424105207312104
absorbance_96,240.0,3.1110901249999996,0.547943265039053,2.26058,2.7035125,3.01966,3.4692049999999997,5.05895,0.1761258089683445,0.8504094853085746,0.5318138362147575
absorbance_97,240.0,3.092340875,0.5473089869179528,2.24171,2.6833425,3.00188,3.4502625,5.03826,0.1769885691912774,0.8479293051659118,0.520982798322895
absorbance_98,240.0,3.073660875,0.5462897548890339,2.22352,2.66525,2.98362,3.43016,5.01571,0.17773260522406653,0.8458427659240955,0.5104271686532216
absorbance_99,240.0,3.0549689583333333,0.5448729943521006,2.20602,2.648555,2.9647449999999997,3.4088399999999996,4.99107,0.17835631123707427,0.844211913757385,0.5001425269079816
absorbance_100,240.0,3.036327833333333,0.543128466045335,2.18913,2.629135,2.94506,3.3885300000000003,4.96543,0.178876753716373,0.84315761184891,0.49097643088268583
principal_component_1,240.0,0.026201462499999998,1.0237580012370433,-1.70717,-0.69807475,-0.169573,0.581402,3.62313,39.0725518179393,0.8548176939628989,0.6478473394949638
principal_component_2,240.0,0.05138024875,0.9739102567239374,-4.46406,-0.54952325,0.05482155,0.6838707500000001,2.72651,18.95495410041076,-0.8369186431342615,3.886619647443841
principal_component_3,240.0,-0.11718975829166665,1.1738640316436282,-3.8524,-0.5433115,0.010188565,0.5539345,3.02185,-10.01678003910604,-0.5704372678911244,1.2254863755690377
principal_component_4,240.0,0.027939422083333318,1.1234597483680953,-4.02381,-0.7798475,0.2173245,0.810797,2.67135,40.21055786398215,-0.29837795882638807,0.5074236795985287
principal_component_5,240.0,-0.029138504224999993,1.0031858449231128,-2.90032,-0.696353,-0.0152208,0.56989325,3.03011,-34.42818605844594,0.27480681846857946,0.461429302097915
principal_component_6,240.0,-0.01974646004166666,0.9843960738930747,-2.7397,-0.6037655,-0.04471365,0.4718445,3.48237,-49.85177453659632,0.5560310671831393,1.5722585948417982
principal_component_7,240.0,0.12490407858333333,0.9580655454119507,-3.36609,-0.37737125000000005,0.025099499999999997,0.59160675,3.3087,7.6704104163640245,0.20327450056306315,1.8780841682294525
principal_component_8,240.0,0.10141865166666668,1.0032869454893572,-2.11115,-0.46643199999999996,-0.01938885,0.47072825,5.19174,9.892528928375686,1.354616396939456,4.246828722464086
principal_component_9,240.0,-0.03206371687500001,0.966041250688471,-1.99413,-0.6348575,-0.1899865,0.40252625,3.57344,-30.12879805714885,0.8903092261370696,1.029999199822074
principal_component_10,240.0,-0.013945775583333327,0.9777934338109046,-2.30112,-0.4873225,-0.10036515,0.4460695,4.13838,-70.11395156677202,0.42837722323323274,1.427786530967801
principal_component_11,240.0,0.04083037287916667,1.0158537580939606,-2.98299,-0.452289,0.0250636,0.626967,4.29125,24.879855030966198,0.003990054101643384,1.5200828086456295
principal_component_12,240.0,0.04199391470833333,1.1079503264162607,-3.07971,-0.48069575,0.06352945,0.62218025,7.29559,26.383592339782446,0.701492769367311,7.783680294391633
principal_component_13,240.0,0.14770003712500002,1.209509191353563,-3.07349,-0.44591325,0.038394300000000006,0.596381,8.30588,8.188956583199388,1.688228035245862,9.356161905449554
principal_component_14,240.0,-0.009322398291666655,0.9663292927015524,-4.91716,-0.429398,0.18835,0.65443275,1.4526,-103.65672678514065,-1.4739189555120678,3.7875480724985775
principal_component_15,240.0,-0.051206593749999994,1.0054741160835912,-5.49277,-0.66559625,0.18662099999999998,0.637404,1.44907,-19.63563757028051,-1.2310871181046557,2.972725935863067
principal_component_16,240.0,-0.0025933601166666692,1.0041905764477195,-4.06611,-0.550224,0.08298325,0.6779267499999999,1.96179,-387.2160175496331,-0.7191691953179026,0.9469076661290092
principal_component_17,240.0,0.013623023458333324,1.0830127873873399,-4.7831,-0.5383932499999999,0.193184,0.7639605,3.94716,79.49870971739767,-0.8757398202583133,2.658228385763612
principal_component_18,240.0,-0.14886781858333334,1.0960413680438998,-5.72966,-0.7246615000000001,-0.1699205,0.42219775,3.9522,-7.362513795621697,-0.7128277237030111,6.123409797931641
principal_component_19,240.0,-0.061344090833333344,1.121190121776557,-5.75196,-0.533536,0.1609265,0.691839,1.95181,-18.277068036149313,-1.5502239894719267,4.143109959715241
principal_component_20,240.0,0.022345467916666657,1.0156012134978611,-1.67757,-0.6899745,-0.15221,0.579338,3.55698,45.449986426122756,0.8425021013593564,0.5397633939747748
principal_component_21,240.0,0.0018282182916666537,0.9529733431951395,-1.53351,-0.701351,-0.13648949999999999,0.54909425,4.77358,521.2579633072061,1.1508093852456198,2.651627365512573
principal_component_22,240.0,0.025066191841666658,1.0213169379107223,-1.71707,-0.6982647500000001,-0.16541899999999998,0.58322225,3.64714,40.744798586158694,0.8445083525085599,0.6351282502370599
moisture,240.0,62.845375,11.037807405794226,32.8,55.5,66.2,72.025,76.6,0.1756343630027544,-0.97280124828551,0.018998561252005164
protein,240.0,17.756166666666665,3.4756680061911562,8.8,15.275,19.0,20.5,23.2,0.19574427698496238,-0.665982499312326,-0.47100813789765983
fat,240.0,18.502083333333335,14.362504990998522,0.9,7.074999999999999,13.5,28.325,58.5,0.7762642039949657,1.0035019202544213,0.08816750161909725
