,count,mean,std,min,25%,50%,75%,max,coef_var,skew,kurtosis
ADHB_at,71.0,6.770466155331829,0.22985227012765658,6.23263361282776,6.64590137061238,6.7343702415142,6.945576476665909,7.29371610615254,0.033949253249961966,0.622206653997565,-0.2667728854463838
ADK_at,71.0,9.259581038821027,0.6709933281177191,7.67549661241438,8.828664927503855,9.42127869981251,9.777453048845281,10.5355061152067,0.0724647611273731,1.6859461899496946,-0.4725791452428929
AHPC_at,71.0,10.799565905319888,0.9581167322092606,7.9228953456519,10.3465916138656,11.0702007431392,11.4661470858392,12.1043888620159,0.08871807817176156,3.939081465742167,1.2201224862963018
AHPF_at,71.0,11.155256505095558,0.8016382161685998,8.92856833125872,10.7733260616231,11.3512851343168,11.74077355116895,12.3680172292301,0.07186192588242352,2.7753022069642928,0.532695284194145
AHRC_at,71.0,8.328612235544874,0.47010004858797566,7.1299498444023,8.038436351787245,8.35295302333281,8.65206012766916,9.30642335476588,0.05644398313823297,1.3805354468617488,-0.023561858862702678
ALAS_at,71.0,7.512385770217033,0.23683066644295372,6.66706280453372,7.36405408832459,7.50720938252203,7.67647392755922,8.0195113643145,0.03152536007693754,0.9928048256526356,1.3056436200096204
ALD_at,71.0,9.760905028748255,0.8321719461924223,7.86426189818169,9.25412863420206,9.71729999770119,10.2325787704492,11.7895500354032,0.08525561346427121,2.513616348067481,0.06523629044027146
ALDX_at,71.0,7.049725456793553,0.3063688475079535,6.25583068392787,6.8303305907047545,7.10940358916993,7.23257876771967,7.76250124238253,0.043458266479401333,0.8520548086099655,-0.18825533128048422
ALDY_at,71.0,7.171499436999811,0.4578739077063984,6.37666816205722,6.87621845605025,7.1227688398748,7.37867329847562,8.9041573332113,0.06384632833464314,2.890145485927717,3.550406731673296
ALKA_at,71.0,7.164637683572094,0.3830284158867807,6.06541840681439,6.89755559998697,7.14084076985771,7.4226391560631,8.46945817416709,0.05346096101482317,1.8690451567304565,2.033697420436888
ALSD_at,71.0,6.0565799591357,0.38360311928198787,5.28405660659489,5.81788283917826,6.04299852059497,6.27740023389539,7.09436336869816,0.06333658960505653,1.1705821893547905,0.0980553437770948
ALSR_at,71.0,7.902024494323202,0.23138276472813596,7.42019568994195,7.740533295812065,7.88971843664413,8.03618612368448,8.53988207785221,0.029281453745728183,0.677782713668575,-0.031411767102079935
ALSS_at,71.0,7.61551562175932,0.3107437808861818,6.78143681479,7.46923526980761,7.5936703010849,7.779518497156415,8.29871963527459,0.04080403695822168,1.047149344586486,0.43504807458325434
ALST_at,71.0,6.967963367277174,0.25067205355932537,6.04684818027045,6.80825515114068,6.96526506837835,7.1483883726444795,7.49352553475498,0.035974938493007445,1.0459340433643367,1.2849695459343895
AMHX_at,71.0,9.277368978484127,0.645080632874115,8.06570495321787,8.8511996689263,9.23379399193735,9.658130174976876,10.8714923423672,0.0695327128165509,1.6737680032983144,-0.3857001992905613
AMPS_at,71.0,6.914591229926489,0.5136580992813954,5.55474129975662,6.515719165773911,6.84997937481318,7.21695495989261,8.07134324544217,0.07428611210714421,1.3987834628786078,-0.24962526838245136
AMYC_at,71.0,7.846178057586338,0.7938237722475742,6.07536834510828,7.394981103599806,7.85197574057277,8.29470096352443,9.8933768016658,0.10117330583391991,2.4794646116535377,0.17418435711355373
AMYD_at,71.0,8.254701682424521,0.7196119596887322,6.4823925332045,7.77987823713039,8.27312541056272,8.649529209705465,10.0680150766766,0.08717601039670425,2.3928382688533523,0.387784984666089
AMYE_at,71.0,8.858573783710042,0.4894622395853719,7.4748474893965,8.61020369181449,8.87539231179236,9.234219290391671,9.71540096582158,0.05525293930332667,1.783834340178808,0.7258666799277105
AMYX_at,71.0,7.897019007109347,0.2629099548544393,7.15718792785269,7.76058882456641,7.90030275480509,8.067137078969335,8.53505044877243,0.03329230366771978,0.8561807643525045,0.3151248777362672
ANSA_at,71.0,8.03212248849583,0.30119764510998637,7.27259372019985,7.8319240352867,8.01095599714222,8.227334613393975,8.8032587853943,0.03749913494737945,1.0593226769776192,0.5909271448923663
ANSB_at,71.0,7.466937063148202,0.35150809118011633,6.58624045994008,7.23345914656605,7.44585302717981,7.70449876260027,8.48744526237775,0.047075271722179735,1.283845741550612,0.7342474699461636
ANSR_at,71.0,6.709785666341777,0.3050430366052632,5.96699279101756,6.511802141321144,6.70695152794199,6.921050501547315,7.47484354755381,0.04546241143520384,0.9630116162359491,0.20968144652195964
APPA_at,71.0,7.196943939820106,0.3646243268585189,6.48804393991984,6.964361329669275,7.20627410741602,7.35744065274805,8.17594216751577,0.05066377199926237,1.1936424409601145,0.33319631967828034
APPB_at,71.0,6.754343379682027,0.38808611317282665,5.67281252357761,6.484375996073435,6.83229306506915,6.999603315465475,7.71279382117417,0.05745726732523577,1.1695545702762375,0.0579280789722052
APPC_at,71.0,7.115505637328064,0.3741582784774059,6.15067471975966,6.907799308192621,7.20798192586818,7.354467457247675,7.83033662684591,0.05258351233882315,1.1617825439934786,0.15471441173408884
APPD_at,71.0,7.3261728925123695,0.3632730978623146,6.64312504794696,7.036468237674271,7.33410990020961,7.5690114671134054,8.38710693077405,0.04958565723088431,1.044573269715401,-0.0883992576404169
APPF_at,71.0,7.5263792913294685,0.27856066999007106,6.79367217050926,7.346914450704475,7.54393947597475,7.71571512478533,8.31270618114869,0.037011245275796585,0.8940156749299881,0.26520754167016714
APRE_at,71.0,6.968888390771647,0.4581030756011919,5.96545703744871,6.609968418404975,7.02043177584132,7.272523766719355,7.95479474253346,0.06573545878677321,1.158029798512239,-0.4564130513685405
APRX_at,71.0,8.176045583422423,0.31971696985414344,7.3768938808049,7.997975514294826,8.12614541109518,8.373657758849916,9.09210427581462,0.03910410804244961,1.02995176502059,0.27795318316030393
APT_at,71.0,7.510075380156325,0.4360292658516123,6.4934874142851,7.24162734214206,7.5179539814271,7.736731791372225,8.45054338271715,0.05805923959215123,1.154693517040491,-0.3290138771720392
ARAA_at,71.0,8.292267919708216,0.23222522957132377,7.74510614288179,8.123791886221046,8.25941705010722,8.45774980840772,9.03562395069654,0.028005032135948543,0.8118428918808663,0.5685794514454203
ARAB_at,71.0,6.940898626515753,0.3264518823489685,6.29509950000772,6.730182578993775,6.92961781502694,7.16183513770702,7.93774146336875,0.04703308604765539,1.1140728030933724,0.4804238027701486
ARAD_at,71.0,7.272975078017124,0.32064096344010773,6.46537769968683,7.121179793219075,7.2678527474181,7.460898173466235,8.03762745635769,0.04408663029923733,1.0479432476729635,0.3275354736355087
ARAE_at,71.0,7.4620598251426165,0.34056141563990927,6.48855258243296,7.244362373498565,7.48240598066602,7.6992601111715455,8.20955498761323,0.045639062620809315,1.0769453049982036,0.21528782550781855
ARAL_at,71.0,7.548162927332355,0.42435034357418344,6.35355120108487,7.25670259934797,7.54940499529735,7.830234331712975,8.4545762516745,0.05621902278203152,1.3531031442882906,0.24322138045474118
ARAM_at,71.0,8.215900970328514,0.3080268220574198,7.27977068492085,8.007040791449555,8.23391497105422,8.438453919042495,8.9729971346585,0.03749154513544524,1.1118545323770426,0.6889402313011033
ARAN_at,71.0,7.394154777609349,0.31004918018845995,6.56785318581924,7.190147228434521,7.36438814158475,7.56628780591146,8.19871956236861,0.041931659468008045,1.0086548397823099,0.3115821003666688
ARAP_at,71.0,7.443920623389884,0.3842657441028217,6.43846093473705,7.22694866161812,7.44775922573154,7.7180700850540696,8.30899195174861,0.051621418811936645,1.1563860395925851,0.053367025749770924
ARAQ_at,71.0,5.777161770839878,0.3233291729285723,5.07211062627104,5.488372358042286,5.77621038364971,6.003347105597435,6.45346495448833,0.05596678537903691,0.7460222161106385,-0.6899530286620728
ARAR_at,71.0,7.280182346144561,0.23526274427822857,6.50849820374381,7.138376711608185,7.27755372002079,7.43190064496085,7.70489661020933,0.032315501603173306,0.944814082656286,1.1192380234499328
ARGB_at,71.0,9.35256321073382,0.7983625032249295,8.08574142790933,8.88326374796094,9.16705908757617,9.641368069233165,11.918686125121,0.0853629625628896,3.1418182053618304,1.0338254121118347
ARGC_at,71.0,8.238339214437486,0.510716863010791,7.15875934356718,7.946478953217991,8.18054069077973,8.41916299931267,9.90835764668816,0.06199269655172396,2.4080064003357644,1.8593116678829276
ARGD_at,71.0,9.487142495779876,0.7851022552026933,7.96541429384091,8.945186873144806,9.39663791372617,9.676419424089964,12.0668375934336,0.08275434416126108,3.268453856957185,1.2749887039069847
ARGE_at,71.0,7.662516404858254,0.3483246742363401,6.97649878707227,7.423080503362105,7.69368603291292,7.88025687462756,8.97295184542517,0.04545826146818979,1.5815792398513144,1.6746295169814527
ARGF_at,71.0,8.139254034668594,1.0031233533388402,6.40166465709145,7.462863082442345,8.00123068057959,8.538243639523476,11.0914303348321,0.12324512161263244,3.4773531425523014,0.5374469213600723
ARGG_at,71.0,8.741005712267016,0.7803123609223679,7.47009262577736,8.171157230053744,8.55547738563325,9.074455836619254,11.0641708983158,0.08927031815426999,2.5213608371036225,0.28829934268672197
ARGH_at,71.0,8.870930564292793,0.9520600300741633,7.34564696478587,8.170087886863271,8.79385479525273,9.409723880345465,11.0814785703017,0.10732358044897664,2.6369705151410927,-0.20031335797453043
ARGJ_at,71.0,9.219088011199805,0.7016210000640484,8.01638790790373,8.816906531660814,9.05901115199758,9.4551703823651,11.0504900367028,0.07610525023860108,2.492591267310652,0.6286030108494662
ARGS_at,71.0,8.462320598109827,0.34113893211919905,7.37543457105772,8.2723224260896,8.47528293847106,8.72139608190915,9.02311048123994,0.04031269297400491,1.2280961786188838,0.6787600347129281
AROA_at,71.0,9.281292741043885,0.38824095116133533,8.26263800902816,9.01366845276271,9.31861270929306,9.590024010151051,10.0175292594008,0.04183048223923052,0.972149774524893,-0.48171339272404756
AROB_at,71.0,7.941865652532115,0.6358380912855183,6.64476287096063,7.5136110178234645,7.89423307460507,8.41810719911337,9.20261014315007,0.08006155217229004,1.4871737218604104,-0.6564899746282875
AROC_at,71.0,7.8318412904844825,0.3524799743829666,6.9225428075273,7.642788860556445,7.78391762384691,8.048337112294876,8.66401574747074,0.0450060159941216,1.035367396871204,-0.02282596029163919
AROD_at,71.0,7.852126351431394,0.4339740750790455,7.02592468563827,7.5638139261097255,7.7215536653937,8.18196256552638,8.74307988223969,0.05526835097348309,0.9810907552782547,-0.7392963998203692
AROE_at,71.0,8.51626365968029,0.6272262113657832,7.4030504487512,8.116682515599885,8.46214678990959,8.99323697062078,9.84878349425101,0.07365039839423314,1.429571496945449,-0.719725932381627
AROF_at,71.0,9.137579296951479,0.468066749796596,8.11918853785778,8.844634189404236,9.09577739702557,9.494995792798886,10.1539114200922,0.05122437076444902,1.1216130351539086,-0.5957681536084931
AROH_at,71.0,9.00502016273416,0.550547874435044,7.81228695870456,8.690065499141454,8.95575973892884,9.39043126887659,10.073741222085,0.06113788359002222,1.396475023199806,-0.44726655952562755
AROI_at,71.0,6.597511481842109,0.28206478365100496,5.18231742275388,6.49362825723096,6.61259831087941,6.7200515023423595,7.26835519666443,0.04275320845250714,3.0669225292194016,8.379716543226285
arsB_at,71.0,5.42303791996246,0.24414668421024854,4.99959752060393,5.2695098268853,5.38850128507108,5.57983410942067,6.46205144017282,0.045020279742380744,1.5806315229357801,3.721943479884944
arsC_at,71.0,8.67181327364997,0.5391573909754541,7.39572334751853,8.36109413643952,8.6017822027395,9.10609841013448,10.4770203025375,0.06217354709582239,1.9300541744984665,0.6573420113717572
arsR_at,71.0,7.122479777004082,0.5823961946709472,5.56550602148839,6.73938392131266,7.17422223438871,7.49523822320862,8.58188199320545,0.0817687396672286,2.006407941427506,0.5147511802689064
ASD_at,71.0,8.534238564801774,0.6170952321710307,6.46822901364072,8.102901560047405,8.64872936041338,8.96067706890345,9.65094910933498,0.07230817693755952,2.1004007753186884,0.4709145676494013
ASK_r_at,71.0,10.6480706857708,0.5105548202962201,9.19614211296647,10.3650716156172,10.7145950248147,10.8999713878943,11.6637166532913,0.04794810584592411,2.1365287653272755,1.2978872531679926
ASNB_at,71.0,7.7489756046011,0.33616168423897314,7.08312429625598,7.5572580879315,7.69929328356802,7.95338333596153,8.62498821870346,0.043381435352483344,0.9914355795315773,-0.010223229273736756
ASNH_at,71.0,6.220503590097195,0.4247181713405317,5.32053751145535,5.913819028813846,6.23710034080816,6.485000508625675,7.42910868246008,0.06827713627826963,1.3003557905396683,0.10879811283256657
ASNS_at,71.0,8.491007830041022,0.6076202850397893,7.30837979008541,8.070504805540974,8.5332976451656,8.938294876598585,9.46063596167401,0.07156044337752704,1.2898395998193997,-0.8853509120262086
ASPB_at,71.0,9.098405139689776,0.5824748051322356,7.85985105758074,8.680156289892185,9.14462747672351,9.589994056977595,10.0912895600681,0.06401944035128952,1.2723793408418567,-0.8200593514665617
ASPS_at,71.0,7.981307458437386,0.30797219158123146,7.31301523775538,7.742756850098585,7.99442451130709,8.188938914329695,8.62817306010596,0.038586684347770704,0.7773002072074273,-0.46059601592544297
ATPA_at,71.0,9.37778793033256,0.5686437405726317,8.12012915823272,8.99407388874859,9.43076629768723,9.85059059443952,10.5590835465544,0.06063730005381622,1.3246356186050372,-0.6665001094727998
ATPB_at,71.0,9.261651650260603,0.5281071000206751,7.60895018817939,8.889085791029656,9.31457290917308,9.62437853847437,10.3293685744158,0.05702083386021275,1.6687054630740892,0.21266352140363676
ATPC_at,71.0,9.615665168602074,0.6159253889957773,7.64073962285291,9.19839603981734,9.66301218346629,10.09505311432185,10.7952875617708,0.06405437150691891,2.019588335597138,0.33883670852168946
ATPD_at,71.0,8.622713409226227,0.6838330638870024,6.79639301485749,8.21178336473259,8.70561893602781,9.159785074757295,10.1873611601723,0.07930601788936961,2.1039321241485913,0.12466360502117002
ATPE_at,71.0,9.425219619972184,0.6432169644320282,7.25203634688163,9.024344027673504,9.49861140731753,9.89587142412498,10.7014753371727,0.06824424155263625,2.2905286643854583,0.6375326723674135
ATPF_at,71.0,8.428842171068563,0.7157652139290729,6.48948185293553,7.86604428119277,8.4849031015517,8.9775338148672,10.0028852270309,0.08491856881433717,1.79876176233564,-0.4721040350829506
ATPG_at,71.0,9.062670099255904,0.6500384539665398,7.76015466539039,8.499622303947266,9.12809573568281,9.535747697119294,10.7244466957214,0.07172703484152111,1.5816507876980963,-0.5567000186439452
ATPH_at,71.0,9.105903967016431,0.7116389890658723,7.70746190948871,8.47137170584935,9.29653663980337,9.589929458219562,10.6334912646342,0.07815138306351394,1.4917796763795799,-0.9134239137205928
ATPI_at,71.0,8.195333994660183,0.49886989200753984,7.18368031558856,7.925396590758585,8.21106884585789,8.505926060961725,9.86495069378756,0.06087242964503795,1.996500508426346,1.1044686793458487
AZLB_at,71.0,6.4725608750898855,0.3876546834600888,5.75202129163768,6.244864490689885,6.36761257432598,6.66089436939368,7.59039408316989,0.059892010433151066,1.3862315510899628,0.653301624782884
AZLC_at,71.0,7.368708738599256,0.44888369390796884,6.29056278288477,7.106999666559915,7.38404274794862,7.58719613483091,9.1099446975046,0.06091755147772318,2.4003701467613268,2.528982979782633
AZLD_at,71.0,7.436827277877883,0.3337280563806687,6.50519843970727,7.2492640854166694,7.44753230537221,7.61934241639533,8.76389874423334,0.04487505812773143,2.0068409146337127,3.234139052732065
bcd_at,71.0,8.244475844516689,0.1924053881071283,7.8627455536591,8.094727408684399,8.21789228868767,8.395750109604565,8.74640523434489,0.023337491883743587,0.5185998896934153,-0.27909217955905463
BCSA_at,71.0,7.706823678579617,0.3274151084244237,6.94788591123716,7.499680558430315,7.70655854352699,7.94193750022681,8.53031996987208,0.042483793853289105,0.8963525555155588,-0.2342892681349964
BEX_at,71.0,8.643106979296633,0.5933510727297058,6.9936710538493,8.16425685940283,8.65685754497397,9.0970940515493,9.7995572196737,0.06865020578259602,1.4684028190848368,-0.5126558571730584
BFMBAA_at,71.0,7.85566613150564,0.2390715860235925,7.29482454424598,7.73846912251585,7.85649762919813,8.001436093515615,8.4906111873026,0.030433012556984943,0.8002906380901758,0.41141281116132244
BFMBAB_at,71.0,8.537370742660533,0.3160192438339651,7.83106142860277,8.309560721502915,8.48309244733606,8.777761088512564,9.20749540635918,0.03701599161611235,0.7497434798518992,-0.6209743000479722
BFMBB_at,71.0,9.201894290577822,0.2767840440749334,8.49688439559264,9.059647075990881,9.21663448623223,9.36172908287991,9.75431013872215,0.030079028875428765,0.8067286530637817,-0.046892178170205856
BGLA_at,71.0,7.015006446019275,0.2639812220762333,6.38283550228974,6.849712666392884,7.01963573557854,7.1849965484204095,7.67712078137902,0.037630930792092385,0.750749172840032,-0.12175204808598306
BGLC_at,71.0,7.209214306909754,0.2992022877571726,6.24862848887446,7.016101506922535,7.23151742562142,7.38584143053681,7.8960866281379,0.04150275952684591,1.1366405559269128,0.8893758641362872
BGLH_at,71.0,8.3221982903861,0.7065910735543138,7.09289489736517,7.81714954953898,8.16308001334216,8.60552162704085,10.5590470154034,0.08490437849463117,2.83230690241276,1.1112067617973498
BGLP_at,71.0,8.280835891610941,0.6743256591004091,7.20859549303034,7.87248174312937,8.14543267255115,8.633569685460335,10.6046996481893,0.08143207617283511,2.790152880998464,1.2480948835204515
BGLS_at,71.0,9.10892969940994,0.9521708052264015,6.3657253870159,8.454903002615112,9.15076778429521,9.74228033397069,11.4350363134615,0.1045315790820168,3.22492741072346,0.45315944748001113
bhlA_i_at,71.0,5.802691625334182,0.36429719387993115,5.10100715507381,5.57661465881281,5.75141870389437,6.030613767757675,7.14168781615943,0.06278072615291717,1.717127790830282,1.857810068266188
bhlB_at,71.0,5.151583774688107,0.7223582142864738,3.78198431891911,4.55153592146217,5.12428875210583,5.637333371693675,7.04471603122757,0.1402206090165364,1.815647592864698,-0.4716390618755324
BIOA_at,71.0,8.699006494864719,0.6700358781380444,7.19962090476175,8.151585551460734,8.67088950443659,9.248583536511735,10.0042226211287,0.07702441405620129,1.4822354252357721,-0.7906912721915664
BIOB_at,71.0,8.413343134138879,0.6845071239661473,6.87968815710405,7.956142830332144,8.31288434442329,8.91263126571127,9.94235209652463,0.08135970601134977,1.7052668306371819,-0.49521606326746026
BIOD_at,71.0,7.394780316081866,0.7951082312633798,5.47842942758445,6.905180916066605,7.35473215312236,8.006717653592016,9.00032015928211,0.1075229009216421,2.0743319499907407,-0.3706621311722982
BIOF_at,71.0,8.600870335714118,0.6350105603092007,6.87124229091916,8.123104674535815,8.56355614361968,9.068044330542744,9.89889152704363,0.07383096541665009,1.653571726041279,-0.3758088086380913
BIOI_at,71.0,8.062879557894856,0.4136454871770289,6.81270065104092,7.8077999827809705,8.07507537734329,8.300855342068864,8.97400676906674,0.051302451463758184,1.4206186841833586,0.5034174383996386
BIOW_at,71.0,8.603383456124075,0.7965962326687979,5.92778891363826,8.07716314678785,8.66373452763502,9.190815325509154,10.0029356643769,0.09259104127246164,2.9455275436420694,0.782157835082212
BIRA_s_at,71.0,8.612178783172517,0.2960648952680358,8.06403887094065,8.415540975355405,8.65109677504903,8.812608768159105,9.10381139649578,0.034377467389149194,0.6336027882073872,-0.8670244562085623
bkdR_at,71.0,6.87999182876322,0.2131850435966331,6.43631263123542,6.7172157577029346,6.87851454912747,7.022898571527745,7.39658692207946,0.030986234998909328,0.5263476660297413,-0.5187878595432158
BLT_at,71.0,6.503158722754888,0.3552767858415019,5.65493189054879,6.262155723148146,6.49928343991238,6.70765849959713,7.86743065757994,0.05463141851334031,1.7752801500854352,2.1578357512430824
BLTD_at,71.0,6.891110131991552,0.4319264719330313,5.78075689396627,6.67371060695375,6.81330779166831,7.159276569432764,8.17202814682168,0.06267879393304707,1.5757554781318666,0.729810916386815
BLTR_at,71.0,5.915329604670136,0.2885497453354072,5.27088487086592,5.7497132251071505,5.87547586945268,6.097817666662365,6.7526666359078,0.04877999445839806,1.054420640113168,0.7361685424575728
blyA_at,71.0,6.27378582198109,0.6148196567808797,5.0021371178057,5.8763871442111295,6.21831438130759,6.683845069130475,8.27965349858899,0.09799819028357211,2.268358223965174,0.7735045358681027
BMR_at,71.0,7.793512625491185,0.2839682058253886,6.52997061937998,7.6248506568922,7.81796214461334,7.9752213197333,8.44369468500762,0.036436484993503375,2.1022123772074846,4.705462412094112
BMRR_at,71.0,6.735316155787858,0.3149432030243185,5.51144145590037,6.528721280670375,6.72144102607093,6.939728057034245,7.48712728856841,0.04675997321279097,1.6624198386030598,2.455981252540081
BMRU_at,71.0,7.4957140633752966,0.3192446925345848,6.48178843318455,7.3082712755721,7.47577591870617,7.704313297981354,8.29812956887105,0.04259029758011206,1.264219161578352,1.0599826097739369
BOFA_at,71.0,7.105354665005501,0.32127607761330096,5.71581183176075,6.966598669482465,7.08550740142356,7.307486508705395,7.824055728868,0.04521605081807021,2.209580929330802,4.149082004140949
BOFC_at,71.0,8.191018758721508,0.4226371685053873,6.41798056325063,7.990323261671005,8.18392114135374,8.467949572607285,8.93713358979244,0.05159763162004459,2.489268937301101,3.1033179601773506
BPR_at,71.0,7.790099082951363,0.5783214866108132,6.63655623323313,7.378458486317565,7.87246584867907,8.19585664656109,8.96262485232115,0.0742380142348215,1.3310563884440851,-0.6960193708224751
BRAB_at,71.0,7.461189310960561,0.32964593343304754,6.51865233128725,7.23824346654221,7.45997483278311,7.6878212799054,8.17363929391189,0.04418141930118224,0.9209604028190155,-0.17486530299773628
BRNQ_at,71.0,6.470103189754087,0.24512500010412136,6.00371266691051,6.308840484619165,6.45390361635876,6.62785026481245,7.27220059294252,0.03788579454069541,0.8707152777026996,0.6280839523214059
BSAA_at,71.0,7.033819327231328,0.3849537710586194,6.06497942496619,6.805738233097875,7.07591774826857,7.278089585735875,7.99363914959781,0.05472898195839017,1.239734543634699,0.2769238852100613
CAH_at,71.0,7.447556189250256,0.266419023590807,6.85054619458004,7.27236661013721,7.43581086096602,7.6072861054812595,8.33065040934531,0.03577267721395028,1.0872298419134425,1.1879623964406711
CARA_at,71.0,9.277486391498005,0.868142403846644,7.76241216392551,8.760475687707835,9.08233985991596,9.591186967414089,11.85305369777,0.09357517405169354,3.21053736131271,0.7827160692649646
CARB_at,71.0,9.308938140612046,0.9635042037863066,7.71099592346049,8.64020595118439,9.05802608515004,9.67363467276246,12.1551950778136,0.10350312669742996,3.3426015883028697,0.5402923321469459
cca_at,71.0,7.970902850208422,0.3905489897425181,7.21692179875219,7.686384032478495,7.86892694459038,8.20768329837559,8.93137289966195,0.048996832238685,1.112794680974152,-0.11607710657232406
CCCA_at,71.0,7.98639944110701,0.5292152547568144,7.02728169849633,7.574426824253255,7.89104027232615,8.427866290456894,9.10177453454667,0.06626456122803931,1.1468207045693286,-0.8384992357548859
